time_log,id,ax,ay,az,gx,gy,gz,AGL,altitude,velocity,pressure,latitude,longitude,time,state
2023-08-01-15:52:32,807,2.78,-0.8,11.02,-0.06,-0.17,-0.04,97.05,1537.05,0,84171,-1.1018145,36.97798417,20230601,0
2023-08-01-15:52:32,808,2.47,-0.8,10.31,-0.06,-0.06,-0.02,96.76,1536.76,-0.01,84173,-1.1018145,36.97798417,20230601,0
2023-08-01-15:52:32,809,2.76,-0.87,10.62,-0.06,-0.08,-0.03,97.92,1537.92,0.01,84162,-1.1018145,36.97798417,20230601,0
2023-08-01-15:52:33,810,2.57,-0.51,10.5,-0.09,-0.08,-0.05,96.86,1536.86,0,84172,-1.1017515,36.97798867,12522600,0
2023-08-01-15:52:33,811,2.64,-0.72,10.69,0.04,-0.07,0,95.31,1535.31,-0.01,84169,-1.1017515,36.97798867,20230601,0
2023-08-01-15:52:33,812,2.4,-0.75,10.83,-0.01,-0.06,-0.03,94.83,1534.83,-0.01,84189,-1.1017515,36.97798867,20230601,0
2023-08-01-15:52:33,813,2,-0.84,10.55,-0.09,-0.15,-0.03,96.28,1536.28,0,84179,-1.1017515,36.97798867,20230601,0
2023-08-01-15:52:33,814,2.58,-0.58,11.25,-0.06,-0.13,-0.02,94.15,1534.15,-0.01,84198,-1.101682,36.9780055,12522700,0
2023-08-01-15:52:34,815,3.96,0.04,11.07,-0.07,0.05,-0.05,94.83,1534.83,0.01,84195,-1.101682,36.9780055,20230601,0
2023-08-01-15:52:34,816,3.98,-0.26,9.32,-0.06,0.23,-0.01,95.31,1535.31,0.01,84195,-1.101682,36.9780055,20230601,0
2023-08-01-15:52:34,817,2.04,-0.45,10.79,0.02,0.25,-0.01,96.66,1536.66,0,84184,-1.101682,36.9780055,20230601,0
2023-08-01-15:52:34,818,3.02,-0.07,9.85,-0.02,0.06,-0.01,94.54,1534.54,-0.01,84193,-1.1015835,36.9780225,12522800,0
2023-08-01-15:52:35,819,3.13,-0.45,10.75,-0.1,0.13,-0.03,96.18,1536.18,-0.01,84183,-1.1015835,36.9780225,20230601,0
2023-08-01-15:52:35,820,2.49,0.28,10.49,-0.09,0.2,-0.04,95.79,1535.79,0,84188,-1.1015835,36.9780225,20230601,0
2023-08-01-15:52:35,821,3.32,0.34,11.32,0.03,-0.08,-0.02,95.6,1535.6,0,84191,-1.101482333,36.97804583,12522900,0
2023-08-01-15:52:36,822,2.38,-0.25,10.33,-0.04,-0.13,-0.06,95.7,1535.7,0,84188,-1.101482333,36.97804583,20230601,0
2023-08-01-15:52:36,823,2.44,-0.06,10.99,-0.01,-0.13,-0.05,96.86,1536.86,-0.01,84187,-1.101482333,36.97804583,20230601,0
2023-08-01-15:52:36,824,2.45,0.11,10.53,-0.05,0.06,-0.03,96.18,1536.18,-0.01,84177,-1.101482333,36.97804583,20230601,0
2023-08-01-15:52:36,825,3.9,-0.04,10.25,-0.05,0.26,0,98.02,1538.02,0.01,84178,-1.101482333,36.97804583,20230601,0
2023-08-01-15:52:36,826,3.19,0.14,10.1,-0.03,0.22,0.01,96.66,1536.66,0,84173,-1.1013585,36.97806867,12523000,0
2023-08-01-15:52:37,827,2.9,0.5,10.58,-0.12,0.43,0,96.57,1536.57,0.01,84178,-1.1013585,36.97806867,20230601,0
2023-08-01-15:52:37,828,2.89,0.21,10.41,-0.06,-0.27,-0.06,95.12,1535.12,-0.01,84188,-1.1013585,36.97806867,20230601,0
2023-08-01-15:52:37,829,2.38,-0.33,10.64,-0.05,-0.15,-0.03,97.63,1537.63,0,84176,-1.1013585,36.97806867,20230601,0
2023-08-01-15:52:38,830,2.52,0.05,10.81,-0.04,-0.08,-0.03,96.66,1536.66,0,84177,-1.101239,36.978091,12523100,0
2023-08-01-15:52:38,831,3,-0.25,10.2,-0.07,0.17,-0.01,96.95,1536.95,0.01,84171,-1.101239,36.978091,12523100,0
2023-08-01-15:52:38,832,3.28,0.18,10.54,-0.07,0.09,-0.03,94.83,1534.83,-0.03,84191,-1.101239,36.978091,20230601,0
2023-08-01-15:52:38,833,2.79,0.12,10.22,-0.07,0.1,-0.03,95.41,1535.41,0,84189,-1.101111,36.97812133,12523200,0
2023-08-01-15:52:39,834,2.63,-0.58,10.19,0,-0.28,-0.06,95.21,1535.21,-0.02,84187,-1.101111,36.97812133,12523200,0
2023-08-01-15:52:39,835,1.98,0,10.58,-0.05,0.17,-0.01,97.44,1537.44,0,84192,-1.101111,36.97812133,20230601,0
2023-08-01-15:52:39,836,2.28,-0.02,10.52,-0.06,0.26,0.01,96.86,1536.86,-0.01,84187,-1.101111,36.97812133,20230601,0
2023-08-01-15:52:40,837,1.6,-0.4,10.5,-0.08,0.05,0,95.89,1535.89,0,84180,-1.101111,36.97812133,20230601,0
2023-08-01-15:52:40,838,1.99,-0.39,10.56,-0.08,-0.03,-0.04,96.76,1536.76,0.01,84186,-1.100978167,36.978146,12523300,0
2023-08-01-15:52:40,839,3.19,-0.1,11.54,-0.05,0.1,-0.01,95.99,1535.99,0.01,84179,-1.100978167,36.978146,20230601,0
2023-08-01-15:52:40,840,3.87,0.12,9.41,0.05,-0.51,-0.09,96.76,1536.76,0,84188,-1.100978167,36.978146,20230601,0
2023-08-01-15:52:41,841,4.66,0.38,9.59,-0.04,-0.34,-0.07,96.86,1536.86,0,84166,-1.100978167,36.978146,20230601,0
2023-08-01-15:52:41,842,4.62,0.14,9.93,-0.01,-0.26,-0.06,95.79,1535.79,0,84191,-1.100840167,36.97817867,12523400,0
2023-08-01-15:52:41,843,2.9,0.22,10.73,0.02,-0.42,-0.07,95.6,1535.6,-0.01,84179,-1.100840167,36.97817867,20230601,0
2023-08-01-15:52:41,844,1.96,-0.05,10.49,-0.08,-0.02,-0.05,97.54,1537.54,-0.01,84175,-1.100840167,36.97817867,20230601,0
2023-08-01-15:52:42,845,2.61,0.02,10.24,-0.02,0.1,-0.02,98.21,1538.21,0.01,84175,-1.100697,36.97820633,12523500,0
2023-08-01-15:52:42,846,3.63,0.16,9.97,-0.02,0.05,-0.03,97.54,1537.54,0,84184,-1.100697,36.97820633,12523500,0
2023-08-01-15:52:42,847,2.86,0,10,-0.06,0.23,-0.01,96.18,1536.18,0.01,84184,-1.100697,36.97820633,20230601,0
2023-08-01-15:52:42,848,2.58,-0.05,10.69,-0.01,-0.04,-0.04,97.44,1537.44,0,84178,-1.100697,36.97820633,20230601,0
2023-08-01-15:52:43,849,2.47,-0.11,10.36,-0.06,-0.04,-0.03,97.73,1537.73,0,84164,-1.100553833,36.97823933,12523600,0
2023-08-01-15:52:43,850,2.63,-0.54,10.13,-0.05,-0.02,-0.01,96.76,1536.76,-0.01,84176,-1.100553833,36.97823933,20230601,0
2023-08-01-15:52:43,851,2.29,-0.01,10.85,-0.02,-0.06,-0.02,97.63,1537.63,0,84172,-1.100553833,36.97823933,20230601,0
2023-08-01-15:52:44,852,3.11,-0.11,10.04,-0.08,0.14,-0.02,99.86,1539.86,0.01,84161,-1.100553833,36.97823933,20230601,0
2023-08-01-15:52:44,853,2.37,-0.11,10.63,0.01,-0.07,-0.02,105.67,1545.67,0.03,84106,-1.100419,36.97826317,12523700,0
2023-08-01-15:52:44,854,2.97,-0.33,9.96,-0.05,-0.17,-0.02,106.54,1546.54,-0.08,84077,-1.100419,36.97826317,12523700,0
2023-08-01-15:52:44,855,2.7,-0.28,10.37,-0.1,-0.14,-0.01,104.21,1544.21,0.02,84088,-1.100419,36.97826317,20230601,0
2023-08-01-15:52:45,856,2.26,-0.44,10.17,0.05,-0.02,0,100.63,1540.63,0,84138,-1.100419,36.97826317,20230601,0
2023-08-01-15:52:45,857,2.73,-0.19,10.09,-0.1,-0.09,-0.02,98.12,1538.12,-0.02,84166,-1.100273,36.97828917,12523800,0
2023-08-01-15:52:45,858,1.62,-0.76,10.33,-0.04,0.25,-0.02,97.34,1537.34,-0.01,84173,-1.100273,36.97828917,20230601,0
2023-08-01-15:52:45,859,0.52,-0.63,14.86,-0.11,2.72,-0.18,95.31,1535.31,0,84196,-1.100273,36.97828917,20230601,0
2023-08-01-15:52:46,860,4.12,1.17,15.71,0.25,0.43,0.04,95.12,1535.12,0.01,84207,-1.100273,36.97828917,20230601,0
2023-08-01-15:52:46,861,1.15,0.15,11.63,-0.11,0.13,0,95.5,1535.5,0,84192,-1.100130833,36.97832083,12523900,0
2023-08-01-15:52:46,862,-0.47,-0.09,13.35,-0.05,-0.09,-0.04,95.31,1535.31,0,84177,-1.100130833,36.97832083,12523900,0
2023-08-01-15:52:46,863,-0.9,-0.05,11.17,-0.17,-0.06,-0.06,95.31,1535.31,-0.01,84180,-1.100130833,36.97832083,20230601,0
2023-08-01-15:52:46,864,-0.75,0.16,12.44,-0.02,0.14,-0.07,97.54,1537.54,0.02,84159,-1.100130833,36.97832083,20230601,0
2023-08-01-15:52:47,865,-0.72,0.51,12.17,-0.02,0.07,-0.06,97.63,1537.63,0,84183,-1.099983,36.9783585,12524000,0
2023-08-01-15:52:47,866,-0.71,-0.03,11.69,-0.12,-0.19,-0.06,100.05,1540.05,0.02,84161,-1.099983,36.9783585,20230601,0
2023-08-01-15:52:48,867,-0.99,0.04,12.3,-0.19,-0.28,-0.07,98.6,1538.6,-0.04,84144,-1.099983,36.9783585,20230601,0
2023-08-01-15:52:48,868,-0.1,0.52,12,-0.23,-0.27,-0.01,97.73,1537.73,0,84165,-1.099833667,36.9783965,12524100,0
2023-08-01-15:52:48,869,0.2,0.96,11.7,0.02,-0.71,0.03,97.54,1537.54,0,84174,-1.099833667,36.9783965,20230601,0
2023-08-01-15:52:48,870,-1.13,-0.57,10.26,-0.19,-0.94,-0.05,97.34,1537.34,-0.02,84167,-1.099833667,36.9783965,20230601,0
2023-08-01-15:52:48,871,-0.8,0.87,11.18,0.11,-0.68,0.07,97.92,1537.92,0.01,84168,-1.0996845,36.9784385,12524200,0
2023-08-01-15:52:49,872,-0.69,-0.41,11.19,0.04,-0.15,0.02,98.02,1538.02,0.01,84164,-1.0996845,36.9784385,12524200,0
2023-08-01-15:52:49,873,-0.87,-0.14,11.49,-0.1,-0.06,-0.02,98.02,1538.02,0,84158,-1.0996845,36.9784385,20230601,0
2023-08-01-15:52:49,874,-0.16,0.31,11.1,-0.02,-0.04,-0.02,98.7,1538.7,0,84169,-1.0996845,36.9784385,20230601,0
2023-08-01-15:52:49,875,-0.08,-0.13,11.12,-0.01,0.02,0,98.5,1538.5,0,84164,-1.0996845,36.9784385,20230601,0
2023-08-01-15:52:50,876,0.09,0.15,11.32,-0.04,0.06,-0.01,98.7,1538.7,-0.01,84162,-1.099532833,36.97848267,12524300,0
2023-08-01-15:52:50,877,-0.18,0.14,11.58,-0.07,0.05,-0.01,98.5,1538.5,0,84157,-1.099532833,36.97848267,20230601,0
2023-08-01-15:52:50,878,0,-0.06,11.2,-0.1,0.1,-0.02,98.21,1538.21,0,84163,-1.099532833,36.97848267,20230601,0
2023-08-01-15:52:50,879,0.34,0.28,11.24,-0.04,0.04,-0.02,98.7,1538.7,0.01,84164,-1.099420833,36.97851933,12524400,0
2023-08-01-15:52:51,880,0.52,0.35,11.2,-0.03,0.01,-0.03,98.5,1538.5,-0.02,84151,-1.099420833,36.97851933,20230601,0
2023-08-01-15:52:51,881,0.51,-0.02,11.17,-0.05,0.07,-0.05,97.63,1537.63,0,84169,-1.099420833,36.97851933,20230601,0
2023-08-01-15:52:51,882,0.34,-0.05,11.28,-0.04,0.09,-0.01,97.44,1537.44,0,84167,-1.099420833,36.97851933,20230601,0
2023-08-01-15:52:51,883,1.02,0.04,10.89,0.01,-0.21,-0.06,98.99,1538.99,-0.01,84152,-1.099342333,36.978538,12524500,0
2023-08-01-15:52:52,884,1.33,-0.17,10.76,-0.06,-0.01,-0.03,98.02,1538.02,0,84156,-1.099342333,36.978538,12524500,0
2023-08-01-15:52:52,885,0.91,-0.2,11.12,0.01,0.06,-0.01,97.63,1537.63,0.01,84179,-1.099342333,36.978538,20230601,0
2023-08-01-15:52:52,886,0.82,-0.18,11.75,-0.06,0.03,-0.04,97.54,1537.54,-0.01,84166,-1.099342333,36.978538,20230601,0
2023-08-01-15:52:53,887,1.61,0.21,10.54,-0.01,0.08,-0.02,97.73,1537.73,-0.02,84155,-1.0993155,36.97854267,12524600,0
2023-08-01-15:52:53,888,1.37,0.09,11.05,-0.03,0.18,0,97.83,1537.83,0,84165,-1.0993155,36.97854267,12524600,0
2023-08-01-15:52:53,889,1.33,0.09,11.16,-0.06,0.15,-0.01,99.28,1539.28,0.02,84167,-1.0993155,36.97854267,20230601,0
2023-08-01-15:52:53,890,1.55,0.23,10.49,-0.07,-0.09,-0.05,96.76,1536.76,-0.01,84169,-1.0993155,36.97854267,20230601,0
2023-08-01-15:52:54,891,2.03,0.13,10.68,0.02,-0.02,-0.03,93.86,1533.86,-0.02,84195,-1.099262333,36.97855767,12524700,0
2023-08-01-15:52:54,892,0.92,-0.09,11.19,-0.03,0.07,-0.01,92.89,1532.89,-0.01,84203,-1.099262333,36.97855767,20230601,0
2023-08-01-15:52:54,893,0.81,-0.26,10.7,-0.05,0.11,-0.01,95.41,1535.41,0.01,84221,-1.099262333,36.97855767,20230601,0
2023-08-01-15:52:55,894,1.59,-0.03,10.61,-0.09,-0.13,-0.04,92.51,1532.51,0,84222,-1.099262333,36.97855767,20230601,0
2023-08-01-15:52:55,895,1.74,-0.05,10.85,-0.03,0.06,0,93.67,1533.67,0,84206,-1.099185333,36.97858317,12524800,0
2023-08-01-15:52:55,896,2.12,-0.09,10.63,-0.02,0.01,-0.04,92.41,1532.41,-0.02,84217,-1.099185333,36.97858317,20230601,0
2023-08-01-15:52:55,897,2.44,0.78,10.97,0.06,-0.04,-0.01,93.38,1533.38,0.01,84215,-1.099185333,36.97858317,20230601,0
2023-08-01-15:52:56,898,2.85,0.13,10.31,0,0.01,-0.02,93.18,1533.18,-0.01,84215,-1.099097,36.978609,12524900,0
2023-08-01-15:52:56,899,2.67,0.42,11.12,-0.03,0.29,0.02,93.76,1533.76,-0.02,84195,-1.099097,36.978609,12524900,0
2023-08-01-15:52:58,900,3.81,0.6,10.48,-0.04,-0.06,-0.01,93.09,1533.09,0,84206,-1.099097,36.978609,20230601,0
2023-08-01-15:52:58,901,1.63,0.02,10.21,-0.12,0.28,-0.01,94.83,1534.83,0,84200,-1.099097,36.978609,20230601,0
2023-08-01-15:52:58,902,2.11,0.74,10.25,-0.06,0.32,0.01,93.38,1533.38,0,84205,-1.098992,36.97864133,12525000,0
2023-08-01-15:52:58,903,2.15,0.23,10.92,-0.02,-0.04,-0.02,91.54,1531.54,-0.01,84218,-1.098992,36.97864133,20230601,0
2023-08-01-15:52:58,904,3.03,-0.12,10.66,-0.06,-0.02,0,93.47,1533.47,0.01,84235,-1.098992,36.97864133,12525000,0
2023-08-01-15:52:58,905,3.94,0.36,9.94,-0.14,0.19,-0.01,92.31,1532.31,0,84224,-1.098992,36.97864133,20230601,0
2023-08-01-15:52:59,906,3.18,0.74,10.37,-0.08,0.24,0,92.99,1532.99,0.01,84225,-1.098992,36.97864133,20230601,0
2023-08-01-15:52:59,907,4.07,0.37,10.64,0.01,-0.09,-0.04,92.51,1532.51,-0.01,84212,-1.098879167,36.97867383,12525100,0
2023-08-01-15:53:00,908,3.05,0.14,9.8,-0.07,-0.03,-0.03,92.31,1532.31,-0.02,84209,-1.098879167,36.97867383,12525100,0
2023-08-01-15:53:00,909,4.03,0.68,10.09,-0.01,-0.41,-0.06,92.31,1532.31,0,84214,-1.098879167,36.97867383,20230601,0
2023-08-01-15:53:00,910,2.77,0.53,10.17,-0.03,-0.09,-0.03,91.93,1531.93,0,84224,-1.098879167,36.97867383,20230601,0
2023-08-01-15:53:00,911,2.19,0.51,9.62,-0.07,-0.11,-0.05,91.73,1531.73,0,84226,-1.0987585,36.97870833,12525200,0
2023-08-01-15:53:01,912,4.19,0.49,10.08,-0.08,0.04,0.01,92.6,1532.6,0,84218,-1.0987585,36.97870833,20230601,0
2023-08-01-15:53:01,913,2.59,0.4,10.83,0.02,-0.47,-0.08,92.8,1532.8,-0.01,84207,-1.0987585,36.97870833,20230601,0
2023-08-01-15:53:02,914,4.46,0.68,10.62,-0.03,-0.05,-0.04,93.38,1533.38,0.01,84216,-1.098628,36.9787535,12525300,0
2023-08-01-15:53:02,915,1.8,-0.32,10.83,-0.09,-0.01,-0.05,93.09,1533.09,0.01,84229,-1.098628,36.9787535,20230601,0
2023-08-01-15:53:02,916,3.96,0.12,10.37,-0.05,0.13,0,92.7,1532.7,0,84222,-1.098628,36.9787535,20230601,0
2023-08-01-15:53:03,917,4.34,0.55,9.78,0,0.11,0.01,92.31,1532.31,-0.01,84218,-1.098494167,36.97879767,12525400,0
2023-08-01-15:53:03,918,3.31,-0.03,9.81,-0.07,0.03,-0.04,91.64,1531.64,-0.01,84236,-1.098494167,36.97879767,20230601,0
2023-08-01-15:53:04,919,3.89,0.74,10.71,-0.04,-0.02,-0.03,91.54,1531.54,0,84240,-1.098494167,36.97879767,20230601,0
2023-08-01-15:53:04,920,3.77,0.17,9.81,-0.05,0.03,-0.01,90.57,1530.57,-0.01,84240,-1.098494167,36.97879767,20230601,0
2023-08-01-15:53:04,921,4.73,-0.35,9.33,-0.02,-0.07,-0.01,89.8,1529.8,0,84250,-1.098353167,36.97884617,12525500,0
2023-08-01-15:53:05,922,3.08,0.49,11.12,0.02,-0.02,-0.02,89.51,1529.51,0,84252,-1.098353167,36.97884617,12525500,0
2023-08-01-15:53:05,923,4.52,0.08,9.04,-0.03,-0.32,-0.05,89.32,1529.32,0.01,84253,-1.098353167,36.97884617,20230601,0
2023-08-01-15:53:05,924,2.61,0.34,10.49,-0.04,0.01,-0.02,90.19,1530.19,0,84247,-1.098218333,36.97889233,12525600,0
2023-08-01-15:53:06,925,3.16,0.57,10.24,0.07,-0.29,-0.07,89.8,1529.8,0,84249,-1.098218333,36.97889233,12525600,0
2023-08-01-15:53:06,926,3.62,0.44,10.27,0.01,-0.23,-0.04,89.51,1529.51,0,84253,-1.098218333,36.97889233,20230601,0
2023-08-01-15:53:06,927,4.1,0.62,10.69,-0.05,0.17,-0.02,89.03,1529.03,0,84263,-1.098072667,36.97894767,12525700,0
2023-08-01-15:53:07,928,3.68,0.41,10.17,-0.07,0.3,0,90.09,1530.09,0,84242,-1.098072667,36.97894767,20230601,0
2023-08-01-15:53:07,929,3.11,0.44,10.53,-0.13,0.23,-0.02,90.19,1530.19,0,84249,-1.097928167,36.97899417,12525800,0
2023-08-01-15:53:08,930,2.64,0.28,10.41,0,-0.04,0,89.51,1529.51,0,84264,-1.097928167,36.97899417,12525800,0
2023-08-01-15:53:08,931,2.8,-0.02,9.99,-0.02,-0.08,-0.03,89.32,1529.32,0,84255,-1.097928167,36.97899417,20230601,0
2023-08-01-15:53:08,932,3.56,0.71,10.79,-0.03,0.09,0,89.41,1529.41,-0.01,84258,-1.097788667,36.97903217,12525900,0
2023-08-01-15:53:09,933,2.67,0.17,10.18,-0.04,0.23,0.01,89.12,1529.12,0.01,84266,-1.097788667,36.97903217,20230601,0
2023-08-01-15:53:09,934,4.03,0.46,10.54,-0.06,0.03,0,88.93,1528.93,0,84255,-1.097788667,36.97903217,20230601,0
2023-08-01-15:53:10,935,3.64,0.05,10.18,-0.09,-0.12,-0.01,88.93,1528.93,0,84256,-1.097649,36.97906517,12530000,0
2023-08-01-15:53:10,936,4.45,0.57,10.35,-0.15,-0.13,-0.07,88.83,1528.83,0,84259,-1.097649,36.97906517,20230601,0
2023-08-01-15:53:10,937,3.89,-0.1,10.18,0,-0.27,-0.05,88.44,1528.44,0,84258,-1.097649,36.97906517,20230601,0
2023-08-01-15:53:11,938,4.49,0.46,9.46,-0.06,-0.12,-0.01,91.25,1531.25,0.01,84228,-1.097504833,36.97910167,12530100,0
2023-08-01-15:53:11,939,3.88,0.04,10.11,-0.08,0.24,0,89.12,1529.12,-0.01,84253,-1.097504833,36.97910167,12530100,0
2023-08-01-15:53:11,940,3.65,-0.22,10.77,-0.11,0.07,-0.04,89.9,1529.9,0.01,84257,-1.097504833,36.97910167,20230601,0
2023-08-01-15:53:12,941,4.25,0.32,9.78,0.03,0.03,-0.03,90.57,1530.57,0.01,84251,-1.097355333,36.97914467,12530200,0
2023-08-01-15:53:12,942,3.36,0.61,9.33,-0.02,0.09,0,91.06,1531.06,-0.01,84241,-1.097355333,36.97914467,20230601,0
2023-08-01-15:53:12,943,4.76,1.02,10.45,-0.04,-0.2,-0.03,90.67,1530.67,0,84251,-1.097212,36.97918533,12530300,0
2023-08-01-15:53:13,944,4.31,-0.3,8.83,-0.07,-0.05,-0.03,88.83,1528.83,-0.01,84262,-1.097212,36.97918533,12530300,0
2023-08-01-15:53:13,945,4.07,0.13,9.93,-0.09,0.15,0,89.6,1529.6,0.01,84253,-1.097212,36.97918533,20230601,0
2023-08-01-15:53:13,946,2.93,0.48,9.61,-0.12,0.32,0,90.19,1530.19,-0.01,84241,-1.097058833,36.979233,12530400,0
2023-08-01-15:53:14,947,3.71,0.13,10.59,-0.04,0.03,-0.03,90.96,1530.96,-0.01,84233,-1.097058833,36.979233,20230601,0
2023-08-01-15:53:14,948,3.12,-0.05,10.04,-0.07,-0.09,-0.05,89.32,1529.32,0,84246,-1.097058833,36.979233,20230601,0
2023-08-01-15:53:14,949,3.58,0.46,10.31,-0.03,0,-0.03,88.64,1528.64,0,84263,-1.096911,36.9792775,12530500,0
2023-08-01-15:53:15,950,3.77,0.24,10.79,-0.06,-0.05,-0.04,90.28,1530.28,-0.01,84261,-1.096911,36.9792775,20230601,0
2023-08-01-15:53:15,951,3.96,-0.2,10.42,0.03,-0.21,-0.05,88.25,1528.25,0,84267,-1.096758667,36.97932233,12530600,0
2023-08-01-15:53:15,952,2.41,0.49,10.94,0.04,-0.02,-0.01,94.15,1534.15,0.03,84219,-1.096758667,36.97932233,12530600,0
2023-08-01-15:53:16,953,2.83,0.23,10.53,-0.08,-0.12,-0.02,109.64,1549.64,-0.01,84040,-1.096758667,36.97932233,20230601,0
2023-08-01-15:53:16,954,2.43,0.26,9.5,-0.15,0.21,0,108.09,1548.09,-0.01,84044,-1.096612667,36.97937017,12530700,0
2023-08-01-15:53:17,955,3.27,0.32,10.77,0.06,0.05,-0.01,103.25,1543.25,-0.04,84091,-1.096612667,36.97937017,12530700,0
2023-08-01-15:53:17,956,4.05,0.57,9.79,-0.1,0.12,-0.01,99.47,1539.47,0.01,84154,-1.096612667,36.97937017,20230601,0
2023-08-01-15:53:17,957,2.46,0.3,9.13,-0.05,0.35,0.01,96.76,1536.76,-0.01,84177,-1.096464167,36.979408,12530800,0
2023-08-01-15:53:18,958,3.23,1.37,13.03,-0.02,0.36,-0.06,95.7,1535.7,0,84180,-1.096464167,36.979408,20230601,0
2023-08-01-15:53:18,959,0.61,0.06,10.55,0.18,0.15,-0.02,94.25,1534.25,0,84211,-1.096311,36.97945267,12530900,0
2023-08-01-15:53:19,960,0.44,0.45,11.76,0.03,0.38,0.01,95.41,1535.41,0,84193,-1.096311,36.97945267,12530900,0
2023-08-01-15:53:19,961,-0.2,0.57,11.9,-0.08,0.12,-0.03,96.66,1536.66,-0.01,84174,-1.096311,36.97945267,20230601,0
2023-08-01-15:53:19,962,-0.37,0.8,12.39,-0.11,0.04,-0.07,96.86,1536.86,0,84178,-1.096160833,36.97949517,12531000,0
2023-08-01-15:53:20,963,-1.01,0.35,11.69,-0.01,0,-0.07,96.95,1536.95,0,84173,-1.096160833,36.97949517,20230601,0
2023-08-01-15:53:20,964,-0.93,0.2,12.26,-0.07,0.18,-0.05,97.73,1537.73,0.01,84170,-1.096008,36.97953083,12531100,0
2023-08-01-15:53:21,965,-0.5,0.53,12.04,-0.08,-0.76,0,97.25,1537.25,0,84168,-1.096008,36.97953083,12531100,0
2023-08-01-15:53:21,966,-0.78,0.22,11.27,0.15,-0.25,0.08,97.83,1537.83,0,84162,-1.096008,36.97953083,20230601,0
2023-08-01-15:53:21,967,-0.06,0.22,10.83,-0.15,0.01,-0.03,96.76,1536.76,-0.01,84173,-1.096008,36.97953083,20230601,0
2023-08-01-15:53:22,968,-0.62,0.5,10.82,0,-0.14,-0.01,96.76,1536.76,0,84171,-1.095857333,36.9795725,12531200,0
2023-08-01-15:53:22,969,-0.23,0.11,10.86,-0.06,-0.06,-0.02,97.63,1537.63,0,84165,-1.095857333,36.9795725,20230601,0
2023-08-01-15:53:23,970,-0.61,0.24,10.69,-0.14,0.04,-0.04,97.34,1537.34,-0.01,84171,-1.095857333,36.9795725,20230601,0
2023-08-01-15:53:23,971,-0.63,0.38,10.77,0.07,-0.07,-0.01,96.66,1536.66,0,84179,-1.095702833,36.97960867,12531300,0
2023-08-01-15:53:23,972,-0.35,-0.13,9.87,-0.06,0.03,-0.05,96.66,1536.66,-0.01,84177,-1.095702833,36.97960867,20230601,0
2023-08-01-15:53:24,973,-0.5,0.35,11.49,0.04,0.11,-0.01,96.95,1536.95,0,84180,-1.0955525,36.979644,12531400,0
2023-08-01-15:53:24,974,0.01,-0.11,10.01,-0.15,-0.1,-0.04,97.34,1537.34,-0.01,84176,-1.0955525,36.979644,12531400,0
2023-08-01-15:53:25,975,-0.36,0.23,10.94,-0.05,0.15,0,97.25,1537.25,-0.01,84171,-1.0955525,36.979644,20230601,0
2023-08-01-15:53:25,976,-0.2,0.13,9.99,-0.1,-0.14,-0.05,97.05,1537.05,-0.02,84178,-1.095416667,36.97967267,12531500,0
2023-08-01-15:53:25,977,-0.84,0.25,10.92,0.01,-0.19,-0.03,97.15,1537.15,0,84183,-1.095416667,36.97967267,12531500,0
2023-08-01-15:53:25,978,-0.57,0.48,10.79,-0.02,0.03,-0.01,97.15,1537.15,0,84174,-1.095416667,36.97967267,20230601,0
2023-08-01-15:53:26,979,-0.27,0.26,10.76,-0.02,0.04,-0.02,97.44,1537.44,0,84174,-1.095312667,36.97971217,12531600,0
2023-08-01-15:53:26,980,-0.38,0.3,10.86,-0.06,-0.09,-0.04,96.66,1536.66,-0.02,84177,-1.095312667,36.97971217,20230601,0
2023-08-01-15:53:26,981,-0.32,0.43,10.99,-0.09,0.11,-0.03,97.05,1537.05,0,84176,-1.095209833,36.97974983,12531700,0
2023-08-01-15:53:27,982,-0.43,0.37,10.89,-0.1,-0.01,-0.02,96.57,1536.57,0,84173,-1.095209833,36.97974983,12531700,0
2023-08-01-15:53:27,983,-0.6,0.31,11.02,0,0.11,-0.01,98.02,1538.02,0.01,84172,-1.095209833,36.97974983,20230601,0
2023-08-01-15:53:27,984,-0.63,0.42,10.65,-0.01,-0.02,-0.03,96.95,1536.95,0,84180,-1.095209833,36.97974983,20230601,0
2023-08-01-15:53:28,985,-0.8,0.38,10.56,-0.03,-0.05,-0.03,98.02,1538.02,0,84171,-1.095127833,36.979789,12531800,0
2023-08-01-15:53:28,986,-0.6,0.26,10.64,-0.09,-0.05,-0.02,97.92,1537.92,0,84169,-1.095127833,36.979789,20230601,0
2023-08-01-15:53:29,987,-0.47,0.32,11.37,-0.04,0.1,-0.03,96.18,1536.18,-0.01,84165,-1.095090167,36.97980833,12531900,0
2023-08-01-15:53:29,988,-0.87,0,10.54,-0.07,-0.04,-0.01,97.05,1537.05,-0.01,84169,-1.095090167,36.97980833,20230601,0
2023-08-01-15:53:29,989,-1.25,0.12,10.86,-0.05,0.1,-0.01,97.44,1537.44,0,84173,-1.095038667,36.9798355,12532000,0
2023-08-01-15:53:30,990,-0.32,0.34,10.68,-0.04,-0.06,-0.02,97.25,1537.25,0,84169,-1.095038667,36.9798355,20230601,0
2023-08-01-15:53:30,991,-0.58,0.08,10.42,0,0.01,-0.02,97.15,1537.15,-0.01,84172,-1.095038667,36.9798355,20230601,0
