time_log,id,ax,ay,az,gx,gy,gz,AGL,altitude,velocity,pressure,latitude,longitude,time,state
2023-08-01-15:40:05,408,-1.02,0.85,10.63,-0.04,-0.03,-0.01,64.5,1504.5,0.32,84513,-1.105959167,36.97585,20230601,0
2023-08-01-15:40:05,409,-0.41,0.62,10.29,-0.02,0.01,-0.05,64.6,1504.6,0,84512,-1.105959167,36.97585,20230601,0
2023-08-01-15:40:05,410,-0.58,0.7,9.5,-0.08,-0.06,-0.05,64.98,1504.98,0,84516,-1.105954833,36.975849,12400100,0
2023-08-01-15:40:06,411,-0.51,0.65,7.71,-0.08,-0.1,-0.04,64.98,1504.98,0,84497,-1.105954833,36.975849,12400100,0
2023-08-01-15:40:06,412,-0.51,0.62,7.21,-0.03,0,-0.04,64.41,1504.41,92.11,84511,-1.105954833,36.975849,20230601,0
2023-08-01-15:40:06,413,-0.5,0.79,6.62,0.04,0.05,-0.02,64.5,1504.5,0.28,84512,-1.105954833,36.975849,20230601,0
2023-08-01-15:40:06,414,-0.52,0.51,7.18,0.01,0.08,-0.03,64.79,1504.79,-0.01,84513,-1.105954833,36.975849,20230601,0
2023-08-01-15:40:06,415,-0.44,0.66,9.05,-0.12,0.12,-0.01,65.08,1505.08,0,84526,-1.105953333,36.97585117,12400200,0
2023-08-01-15:40:06,416,-0.22,0.76,9.25,-0.14,0.05,0,64.21,1504.21,0,84502,-1.105953333,36.97585117,12400200,0
2023-08-01-15:40:07,417,-1.1,0.86,10.64,0.07,0.09,0.04,63.83,1503.83,-0.02,84512,-1.105953333,36.97585117,20230601,0
2023-08-01-15:40:07,418,-0.22,0.61,10.55,-0.01,0.16,0.01,65.95,1505.95,0.01,84513,-1.105953333,36.97585117,20230601,0
2023-08-01-15:40:07,419,-0.67,0.88,10.44,-0.07,-0.17,-0.01,65.85,1505.85,92.08,84488,-1.105953333,36.97585117,20230601,0
2023-08-01-15:40:07,420,-0.88,1.04,11.22,-0.07,0.04,-0.01,65.66,1505.66,-0.02,84519,-1.105953333,36.97585117,20230601,0
2023-08-01-15:40:07,421,-0.41,0.75,10.49,-0.05,0.09,-0.03,65.08,1505.08,0.01,84502,-1.105951333,36.97584717,12400300,0
2023-08-01-15:40:08,422,-0.68,0.75,10.47,-0.07,0.12,-0.03,66.04,1506.04,0,84504,-1.105951333,36.97584717,12400300,0
2023-08-01-15:40:08,423,-1.55,0.51,11.29,-0.02,-0.05,-0.04,66.14,1506.14,0.01,84513,-1.105951333,36.97584717,20230601,0
2023-08-01-15:40:08,424,-0.15,1.01,10.1,-0.04,-0.04,-0.06,63.54,1503.54,-0.02,84510,-1.105951333,36.97584717,20230601,0
2023-08-01-15:40:08,425,-0.78,0.85,11.32,-0.07,0.06,-0.02,64.02,1504.02,0.02,84519,-1.105951333,36.97584717,20230601,0
2023-08-01-15:40:08,426,-0.45,0.92,10.53,0,-0.08,-0.01,65.56,1505.56,0,84496,-1.105951333,36.97584717,20230601,0
2023-08-01-15:40:08,427,-0.64,0.89,11.22,-0.02,0.05,0,64.79,1504.79,0.01,84505,-1.105950667,36.97583433,12400400,0
2023-08-01-15:40:09,428,-0.8,0.84,11.19,-0.08,0.11,-0.03,64.02,1504.02,-0.02,84509,-1.105950667,36.97583433,20230601,0
2023-08-01-15:40:09,429,-0.92,0.66,10.11,-0.11,-0.06,-0.05,64.5,1504.5,0,84512,-1.105950667,36.97583433,20230601,0
2023-08-01-15:40:09,430,-1.03,0.77,10.44,-0.1,-0.01,-0.03,64.31,1504.31,92.01,84517,-1.105950667,36.97583433,20230601,0
2023-08-01-15:40:09,431,-0.75,0.99,10.68,0,-0.06,-0.03,64.02,1504.02,0,84521,-1.105950667,36.97583433,20230601,0
2023-08-01-15:40:09,432,-1.27,0.89,10.42,-0.04,0.04,-0.02,64.21,1504.21,-0.01,84513,-1.105955167,36.97582,12400500,0
2023-08-01-15:40:10,433,-0.6,0.72,10.64,-0.04,0.02,-0.02,64.41,1504.41,0,84512,-1.105955167,36.97582,12400500,0
2023-08-01-15:40:10,434,-1.05,0.31,10.7,-0.04,0.06,-0.04,65.85,1505.85,0.01,84497,-1.105955167,36.97582,20230601,0
2023-08-01-15:40:10,435,-0.65,0.88,10.58,-0.1,0.02,-0.05,66.62,1506.62,0,84489,-1.105955167,36.97582,20230601,0
2023-08-01-15:40:10,436,-1.15,0.74,11,0.02,0.09,0.01,67.97,1507.97,0.02,84487,-1.105955167,36.97582,20230601,0
2023-08-01-15:40:10,437,-1.26,1.02,12.45,0,0.01,0.01,68.26,1508.26,0,84473,-1.105955167,36.97582,20230601,0
2023-08-01-15:40:10,438,-1.02,0.83,13.42,-0.08,0.07,-0.01,69.23,1509.23,0.01,84461,-1.105960167,36.97581083,12400600,0
2023-08-01-15:40:11,439,-1.34,1.56,14.78,-0.05,0.02,0.02,70.19,1510.19,0.26,84454,-1.105960167,36.97581083,20230601,0
2023-08-01-15:40:11,440,-1.35,0.92,14.38,0.09,-0.03,0.02,70.48,1510.48,0,84455,-1.105960167,36.97581083,20230601,0
2023-08-01-15:40:11,441,-1.36,0.74,14.3,-0.08,-0.1,-0.02,71.93,1511.93,0.01,84441,-1.105960167,36.97581083,20230601,0
2023-08-01-15:40:11,442,-1.44,1.41,13.9,-0.07,0,-0.05,72.41,1512.41,0,84435,-1.105960167,36.97581083,20230601,0
2023-08-01-15:40:11,443,-1.06,1.34,12.89,-0.05,0.16,-0.06,73.38,1513.38,0.25,84424,-1.105949667,36.97581633,12400700,0
2023-08-01-15:40:11,444,-0.74,1.07,12.62,0,0,-0.02,74.34,1514.34,0.01,84416,-1.105949667,36.97581633,12400700,0
2023-08-01-15:40:12,445,-1.19,0.91,11.12,-0.02,-0.03,-0.04,74.83,1514.83,0,84411,-1.105949667,36.97581633,20230601,0
2023-08-01-15:40:12,446,-0.86,0.91,11.08,-0.01,0.07,-0.05,76.56,1516.56,0.02,84393,-1.105949667,36.97581633,20230601,0
2023-08-01-15:40:12,447,-1.12,0.56,10.56,-0.1,0,-0.05,76.76,1516.76,0,84389,-1.105949667,36.97581633,20230601,0
2023-08-01-15:40:12,448,-0.84,0.72,10.61,-0.14,0.08,-0.05,77.43,1517.43,0,84374,-1.105949667,36.97581633,20230601,0
2023-08-01-15:40:12,449,-0.92,0.74,10.87,-0.09,0.03,-0.03,77.62,1517.62,-0.01,84379,-1.105943,36.97582267,12400800,0
2023-08-01-15:40:13,450,-1.11,0.79,11.1,-0.03,0.07,-0.03,78.98,1518.98,0,84362,-1.105943,36.97582267,20230601,0
2023-08-01-15:40:13,451,-1.02,0.43,10.79,-0.03,-0.04,-0.01,79.65,1519.65,0.01,84354,-1.105943,36.97582267,20230601,0
2023-08-01-15:40:13,452,-1.13,0.72,10.98,-0.1,-0.07,-0.03,81,1521,0.01,84350,-1.105943,36.97582267,20230601,0
2023-08-01-15:40:13,453,-1.21,0.88,10.38,-0.08,0.02,-0.02,80.62,1520.62,0,84342,-1.105943,36.97582267,20230601,0
2023-08-01-15:40:13,454,-0.91,1.02,11.21,0.03,0.06,-0.01,81.78,1521.78,0,84335,-1.105943,36.97582267,20230601,0
2023-08-01-15:40:13,455,-1.3,0.57,11.46,0.02,-0.01,-0.01,82.36,1522.36,0,84330,-1.105941,36.9758205,12400900,0
2023-08-01-15:40:14,456,-0.94,0.67,11.36,-0.09,0.02,-0.01,83.42,1523.42,0.01,84317,-1.105941,36.9758205,20230601,0
2023-08-01-15:40:14,457,-0.97,0.94,10.68,-0.07,-0.05,-0.02,84,1524,0.01,84302,-1.105941,36.9758205,20230601,0
2023-08-01-15:40:14,458,-0.9,0.77,10.47,0.01,-0.02,-0.01,85.74,1525.74,0.01,84300,-1.105941,36.9758205,20230601,0
2023-08-01-15:40:14,459,-0.91,0.91,11.09,0.01,-0.06,-0.03,85.26,1525.26,0.01,84294,-1.105941,36.9758205,20230601,0
2023-08-01-15:40:14,460,-0.76,0.78,10.69,-0.04,0.02,-0.04,86.51,1526.51,0,84282,-1.105935,36.975821,12401000,0
2023-08-01-15:40:15,461,-0.99,0.88,10.66,-0.09,-0.01,-0.03,87.09,1527.09,90.89,84276,-1.105935,36.975821,12401000,0
2023-08-01-15:40:15,462,0,0,0,0,0,0,88.16,1528.16,0,84263,-1.105935,36.975821,20230601,0
2023-08-01-15:40:15,463,-0.91,0.9,10.43,-0.02,0.01,-0.03,89.32,1529.32,0.01,84261,-1.105935,36.975821,20230601,0
2023-08-01-15:40:15,464,-0.61,0.87,10.83,-0.05,0.05,-0.03,90.09,1530.09,0.01,84252,-1.105935,36.975821,20230601,0
2023-08-01-15:40:15,465,-1.28,0.72,10.51,-0.05,0,-0.03,90.38,1530.38,0,84243,-1.105923167,36.97582917,12401100,0
2023-08-01-15:40:15,466,-1.02,0.91,10.31,-0.05,-0.1,-0.02,91.35,1531.35,0,84233,-1.105923167,36.97582917,12401100,0
2023-08-01-15:40:16,467,-1.23,1.01,11,-0.04,0.03,-0.02,92.51,1532.51,0,84229,-1.105923167,36.97582917,20230601,0
2023-08-01-15:40:16,468,0,0,0,0,0,0,93.09,1533.09,0,84220,-1.105923167,36.97582917,20230601,0
2023-08-01-15:40:16,469,-0.75,0.94,10.26,-0.02,0,-0.02,94.05,1534.05,0,84206,-1.105923167,36.97582917,20230601,0
2023-08-01-15:40:16,470,-1.06,0.78,10.3,-0.01,-0.03,-0.02,95.12,1535.12,0.01,84201,-1.105923167,36.97582917,20230601,0
2023-08-01-15:40:16,471,-0.94,1.03,10.53,-0.01,0.05,-0.03,95.21,1535.21,0,84195,-1.105912,36.975826,12401200,0
2023-08-01-15:40:17,472,-0.98,0.64,10.38,0.02,0.01,-0.03,96.95,1536.95,0.01,84177,-1.105912,36.975826,20230601,0
2023-08-01-15:40:17,473,-0.85,0.67,10.51,-0.08,0.02,-0.03,97.73,1537.73,0.01,84169,-1.105912,36.975826,20230601,0
2023-08-01-15:40:17,474,-0.86,0.65,10.37,-0.16,-0.02,-0.01,98.02,1538.02,0.01,84171,-1.105912,36.975826,20230601,0
2023-08-01-15:40:17,475,-1.44,0.79,10.53,-0.01,0,0,99.76,1539.76,0.01,84160,-1.105912,36.975826,20230601,0
2023-08-01-15:40:17,476,-1.48,0.61,10.53,0,0.04,0,100.05,1540.05,0,84145,-1.105912,36.975826,20230601,0
2023-08-01-15:40:17,477,-1.31,0.77,10.43,-0.03,0.13,-0.01,100.63,1540.63,0.62,84142,-1.105910333,36.97582,12401300,0
2023-08-01-15:40:18,478,-1.09,0.61,10.69,0.01,0.05,-0.02,101.6,1541.6,0.01,84132,-1.105910333,36.97582,20230601,0
2023-08-01-15:40:18,479,-1.01,0.4,10.79,-0.09,-0.04,-0.07,102.66,1542.66,0.01,84119,-1.105910333,36.97582,20230601,0
2023-08-01-15:40:18,480,-1.01,0.64,10.44,-0.14,-0.06,-0.03,103.44,1543.44,0.01,84110,-1.105910333,36.97582,20230601,0
2023-08-01-15:40:18,481,-0.92,0.88,10.75,0.02,-0.01,-0.01,104.31,1544.31,0.01,84101,-1.105910333,36.97582,20230601,0
2023-08-01-15:40:18,482,-0.87,0.89,10.91,0.06,0.03,-0.02,105.38,1545.38,0.01,84089,-1.105908,36.97580867,12401400,0
2023-08-01-15:40:19,483,-1.11,0.38,10.49,0.01,0.04,-0.03,105.67,1545.67,0.01,84090,-1.105908,36.97580867,12401400,0
2023-08-01-15:40:19,484,-1.07,0.46,10.61,-0.09,0.02,-0.03,105.96,1545.96,0,84089,-1.105908,36.97580867,20230601,0
2023-08-01-15:40:19,485,-1.26,0.75,10.44,-0.15,-0.02,-0.04,106.05,1546.05,0,84081,-1.105908,36.97580867,20230601,0
2023-08-01-15:40:19,486,-0.95,1,10.91,-0.05,0.05,-0.02,106.15,1546.15,-0.01,84081,-1.105908,36.97580867,20230601,0
2023-08-01-15:40:19,487,-0.83,0.72,10.7,-0.01,0.09,-0.01,106.25,1546.25,0,84083,-1.105908,36.97580867,20230601,0
2023-08-01-15:40:19,488,-0.51,0.64,10.66,-0.09,-0.04,-0.07,107.12,1547.12,0,84080,-1.105902,36.97580467,12401500,0
2023-08-01-15:40:20,489,-0.73,0.79,9.29,-0.01,-0.1,-0.03,105.96,1545.96,-0.01,84081,-1.105902,36.97580467,12401500,0
2023-08-01-15:40:20,490,-0.69,0.48,8,-0.06,-0.09,-0.06,105.57,1545.57,-0.01,84088,-1.105902,36.97580467,20230601,0
2023-08-01-15:40:20,491,-1.01,0.72,7.32,-0.07,-0.03,-0.05,105.08,1545.08,-0.02,84091,-1.105902,36.97580467,20230601,0
2023-08-01-15:40:20,492,-0.43,0.44,6.74,-0.05,0.06,-0.05,105.67,1545.67,-0.01,84085,-1.105902,36.97580467,20230601,0
2023-08-01-15:40:20,493,-0.5,0.34,6.91,-0.01,0.05,-0.03,105.28,1545.28,-0.01,84083,-1.105906833,36.9757995,12401600,0
2023-08-01-15:40:21,494,-0.44,0.49,6.25,0.03,0.03,0.01,105.18,1545.18,0,84091,-1.105906833,36.9757995,12401600,0
2023-08-01-15:40:21,495,-0.37,0.53,6.66,0.01,0.05,-0.01,105.08,1545.08,-0.01,84094,-1.105906833,36.9757995,20230601,0
2023-08-01-15:40:21,496,-0.74,0.72,7.8,-0.08,0.05,-0.01,105.38,1545.38,-0.01,84091,-1.105906833,36.9757995,20230601,0
2023-08-01-15:40:21,497,-0.65,0.83,9.09,-0.05,0.06,0.01,105.28,1545.28,-0.01,84093,-1.105906833,36.9757995,20230601,0
2023-08-01-15:40:21,498,-0.68,0.85,9.79,-0.07,-0.12,0,104.99,1544.99,0,84090,-1.105906833,36.9757995,20230601,0
2023-08-01-15:40:21,499,-1.26,0.72,10.52,-0.05,-0.05,0,105.86,1545.86,0,84083,-1.105905167,36.975792,12401700,0
2023-08-01-15:40:22,500,-0.99,1.12,11.5,-0.08,-0.04,0,105.96,1545.96,0.01,84087,-1.105905167,36.975792,12401700,0
2023-08-01-15:40:22,501,-0.73,1.15,11.15,0.02,-0.02,-0.01,106.83,1546.83,0.01,84081,-1.105905167,36.975792,20230601,0
2023-08-01-15:40:22,502,-0.93,0.9,10.92,-0.04,-0.05,-0.03,105.38,1545.38,-0.01,84075,-1.105905167,36.975792,20230601,0
2023-08-01-15:40:22,503,-1.01,1.03,10.89,-0.03,0,-0.03,106.34,1546.34,0.01,84076,-1.105905167,36.975792,20230601,0
2023-08-01-15:40:22,504,-0.98,0.95,10.84,-0.03,-0.01,-0.02,105.96,1545.96,0,84082,-1.105905167,36.975792,20230601,0
2023-08-01-15:40:23,505,-0.68,0.87,10.88,0,0.08,-0.02,105.38,1545.38,-0.02,84080,-1.1059,36.975786,12401800,0
2023-08-01-15:40:23,506,-0.98,0.97,10.52,-0.09,0.04,-0.02,106.83,1546.83,0.01,84082,-1.1059,36.975786,20230601,0
2023-08-01-15:40:23,507,-1.11,1.17,10.86,-0.04,0.02,-0.02,106.92,1546.92,0,84077,-1.1059,36.975786,20230601,0
2023-08-01-15:40:23,508,-0.59,0.9,10.55,-0.02,0.08,-0.02,105.57,1545.57,-0.01,84076,-1.1059,36.975786,20230601,0
2023-08-01-15:40:23,509,-0.84,0.8,10.49,-0.06,-0.03,-0.02,106.83,1546.83,0,84077,-1.1059,36.975786,20230601,0
2023-08-01-15:40:23,510,-1.06,0.99,10.52,-0.07,-0.02,-0.02,106.34,1546.34,0,84078,-1.105898833,36.9757825,12401900,0
2023-08-01-15:40:24,511,-1.04,0.83,10.52,-0.08,0.05,-0.03,106.44,1546.44,0,84075,-1.105898833,36.9757825,12401900,0
2023-08-01-15:40:24,512,-0.87,0.77,10.51,-0.02,0.02,-0.03,106.15,1546.15,-0.01,84077,-1.105898833,36.9757825,20230601,0
2023-08-01-15:40:24,513,-0.87,0.91,10.48,-0.03,-0.03,-0.02,107.12,1547.12,0,84069,-1.105898833,36.9757825,20230601,0
2023-08-01-15:40:24,514,-1.13,0.88,10.63,-0.07,-0.06,-0.03,106.73,1546.73,-0.01,84076,-1.105898833,36.9757825,20230601,0
2023-08-01-15:40:24,515,-0.76,0.92,10.66,-0.08,0.08,-0.03,106.92,1546.92,0.01,84081,-1.105905167,36.97578217,12402000,0
2023-08-01-15:40:25,516,-0.65,1.08,10.41,-0.04,-0.01,-0.03,105.67,1545.67,-0.01,84076,-1.105905167,36.97578217,12402000,0
2023-08-01-15:40:25,517,-0.79,0.99,10.76,-0.04,-0.01,-0.01,105.57,1545.57,0,84087,-1.105905167,36.97578217,20230601,0
2023-08-01-15:40:25,518,-1.04,1.05,10.78,-0.08,-0.03,-0.01,104.99,1544.99,-0.01,84083,-1.105905167,36.97578217,20230601,0
2023-08-01-15:40:25,519,-1.16,0.96,10.68,-0.04,0.02,-0.01,105.57,1545.57,0,84086,-1.105905167,36.97578217,20230601,0
2023-08-01-15:40:25,520,-0.93,1,10.38,-0.01,0.01,-0.02,104.41,1544.41,-0.02,84092,-1.105905167,36.97578217,20230601,0
2023-08-01-15:40:25,521,-0.84,0.95,10.81,0,-0.01,-0.03,104.5,1544.5,-0.02,84089,-1.105905,36.975773,12402100,0
2023-08-01-15:40:26,522,-0.81,0.81,10.92,-0.09,0.1,-0.03,105.96,1545.96,0,84086,-1.105905,36.975773,20230601,0
2023-08-01-15:40:26,523,-0.64,0.99,10.17,-0.09,-0.04,-0.03,104.89,1544.89,-0.01,84090,-1.105905,36.975773,20230601,0
2023-08-01-15:40:26,524,-0.8,0.97,9.91,-0.01,0.02,-0.04,105.28,1545.28,0.01,84093,-1.105905,36.975773,20230601,0
2023-08-01-15:40:26,525,-0.81,0.88,9.77,-0.02,0.08,-0.03,104.7,1544.7,0,84096,-1.105905,36.975773,20230601,0
2023-08-01-15:40:26,526,-0.98,0.99,10.22,-0.09,0.31,-0.04,104.31,1544.31,0,84094,-1.105907333,36.97578,12402200,0
2023-08-01-15:40:26,527,-0.78,0.97,9.51,-0.05,-0.07,-0.02,104.41,1544.41,0,84103,-1.105907333,36.97578,12402200,0
2023-08-01-15:40:27,528,-1.04,0.92,9.87,-0.04,0.12,-0.02,102.95,1542.95,-0.02,84108,-1.105907333,36.97578,20230601,0
2023-08-01-15:40:27,529,-1.04,1.1,9.78,-0.04,-0.06,-0.01,102.76,1542.76,-0.01,84108,-1.105907333,36.97578,20230601,0
2023-08-01-15:40:27,530,-0.88,0.89,10.31,-0.05,0.09,-0.02,103.15,1543.15,0.01,84113,-1.105907333,36.97578,20230601,0
2023-08-01-15:40:27,531,-0.82,0.79,9.5,-0.04,0.07,-0.01,102.28,1542.28,-0.01,84118,-1.105907333,36.97578,20230601,0
2023-08-01-15:40:27,532,-0.96,0.95,10.56,-0.08,-0.03,0,101.6,1541.6,-0.01,84130,-1.1059045,36.975776,12402300,0
2023-08-01-15:40:28,533,-0.56,1.08,10.17,-0.08,-0.1,-0.02,102.37,1542.37,0.01,84124,-1.1059045,36.975776,20230601,0
2023-08-01-15:40:28,534,-1.02,1,10.9,0,-0.07,-0.01,102.57,1542.57,0.01,84126,-1.1059045,36.975776,20230601,0
2023-08-01-15:40:28,535,-0.99,1.15,10.94,0,0.05,-0.02,101.41,1541.41,-0.01,84121,-1.1059045,36.975776,20230601,0
2023-08-01-15:40:28,536,-0.38,0.8,10.42,0,0.01,-0.04,101.6,1541.6,0,84130,-1.1059045,36.975776,20230601,0
2023-08-01-15:40:28,537,-0.61,0.78,10.42,-0.07,-0.11,-0.05,98.7,1538.7,-0.02,84156,-1.105892,36.9757575,12402400,0
2023-08-01-15:40:28,538,-1.28,0.88,11.11,-0.09,0.01,-0.02,98.6,1538.6,0.01,84163,-1.105892,36.9757575,12402400,0
2023-08-01-15:40:29,539,-0.74,1.05,10.74,0,0.09,0.01,98.5,1538.5,0,84162,-1.105892,36.9757575,20230601,0
2023-08-01-15:40:29,540,-1.18,1.44,10.88,0.03,-0.08,-0.02,99.76,1539.76,0.02,84142,-1.105892,36.9757575,20230601,0
2023-08-01-15:40:29,541,-1.11,0.85,10.19,-0.05,-0.05,-0.03,98.41,1538.41,0,84166,-1.105892,36.9757575,20230601,0
2023-08-01-15:40:29,542,-1.12,0.88,10.18,-0.1,0.19,-0.03,97.25,1537.25,50.24,84167,-1.105892,36.9757575,20230601,0
2023-08-01-15:40:29,543,-0.51,1.11,10.06,-0.09,0.13,-0.03,97.15,1537.15,0,84175,-1.1058885,36.975752,12402500,0
2023-08-01-15:40:30,544,-0.73,0.63,10.04,0,-0.11,-0.03,97.25,1537.25,-0.01,84168,-1.1058885,36.975752,12402500,0
2023-08-01-15:40:30,545,-0.89,0.72,10.43,-0.04,-0.03,-0.02,96.57,1536.57,-0.02,84170,-1.1058885,36.975752,20230601,0
2023-08-01-15:40:30,546,-0.92,0.75,10.18,-0.05,0.06,-0.01,98.31,1538.31,0.01,84168,-1.1058885,36.975752,20230601,0
2023-08-01-15:40:30,547,-0.94,1.53,10.92,-0.09,-0.04,-0.03,97.73,1537.73,0,84160,-1.1058885,36.975752,20230601,0
2023-08-01-15:40:30,548,-0.55,1.22,10.76,-0.06,0.08,-0.02,95.7,1535.7,-0.01,84180,-1.1058885,36.975752,20230601,0
2023-08-01-15:40:30,549,-0.27,0.39,9.81,-0.01,-0.05,-0.02,95.41,1535.41,-0.01,84178,-1.105890667,36.97575483,12402600,0
2023-08-01-15:40:31,550,-0.99,1.36,11.86,-0.09,0.13,-0.02,94.25,1534.25,-0.03,84191,-1.105890667,36.97575483,20230601,0
2023-08-01-15:40:31,551,-0.66,1.17,10.3,-0.11,-0.12,-0.03,95.02,1535.02,0,84200,-1.105890667,36.97575483,20230601,0
2023-08-01-15:40:31,552,-0.78,1.39,10.37,-0.05,-0.1,-0.04,93.67,1533.67,0.26,84210,-1.105890667,36.97575483,20230601,0
2023-08-01-15:40:31,553,-1.36,0.97,11.15,0.07,0.26,0,94.25,1534.25,0,84207,-1.105890667,36.97575483,20230601,0
2023-08-01-15:40:31,554,-0.47,1.07,10.28,-0.09,0.1,-0.03,94.73,1534.73,0,84212,-1.105893167,36.975751,12402700,0
2023-08-01-15:40:32,555,-0.34,0.94,10.11,-0.18,0.06,-0.03,94.05,1534.05,0.27,84211,-1.105893167,36.975751,12402700,0
2023-08-01-15:40:32,556,-0.16,1.31,10.5,-0.03,-0.08,-0.04,91.73,1531.73,-0.01,84219,-1.105893167,36.975751,20230601,0
2023-08-01-15:40:32,557,-0.9,1.2,11.34,0.14,0.1,-0.01,93.18,1533.18,0.24,84208,-1.105893167,36.975751,20230601,0
2023-08-01-15:40:32,558,-0.58,1.22,10.91,-0.05,-0.05,-0.03,92.31,1532.31,0,84217,-1.105893167,36.975751,20230601,0
2023-08-01-15:40:32,559,-0.94,0.68,10.67,0.01,-0.07,-0.03,91.06,1531.06,-0.02,84225,-1.105893167,36.975751,20230601,0
2023-08-01-15:40:32,560,-1.02,0.93,10.56,0.01,-0.01,0.01,92.12,1532.12,0,84230,-1.105897667,36.975751,12402800,0
2023-08-01-15:40:33,561,-1.44,1.13,10.08,0.03,-0.2,-0.03,91.54,1531.54,-0.01,84235,-1.105897667,36.975751,12402800,0
2023-08-01-15:40:33,562,-0.77,0.83,9.68,-0.15,-0.28,-0.08,90.28,1530.28,-0.01,84237,-1.105897667,36.975751,20230601,0
2023-08-01-15:40:33,563,-2.94,0.82,21.2,-0.03,0.35,-0.01,92.8,1532.8,0.03,84244,-1.105897667,36.975751,20230601,0
2023-08-01-15:40:33,564,-0.83,1.17,9.72,-0.07,-0.39,-0.05,92.6,1532.6,0.03,84246,-1.105897667,36.975751,20230601,0
2023-08-01-15:40:33,565,-0.15,1.49,10.39,-0.06,0.3,0.01,90.77,1530.77,0.02,84246,-1.105897667,36.975751,20230601,0
2023-08-01-15:40:33,566,-0.04,0.91,10.07,0.19,-1.48,-0.09,90.09,1530.09,0.01,84259,-1.105895,36.97574883,12402900,0
2023-08-01-15:40:34,567,-1.31,0.82,10.15,-0.02,0.15,-0.02,92.22,1532.22,0,84236,-1.105895,36.97574883,20230601,0
2023-08-01-15:40:34,568,-1.31,0.95,10.29,-0.32,1.22,-0.11,90.38,1530.38,0,84247,-1.105895,36.97574883,20230601,0
2023-08-01-15:40:34,569,0.05,0.82,10.24,0.03,0,-0.04,90.19,1530.19,0,84246,-1.105895,36.97574883,20230601,0
2023-08-01-15:40:34,570,-0.7,1.13,10.95,-0.15,0.11,-0.04,88.83,1528.83,-0.04,84272,-1.105895,36.97574883,20230601,0
2023-08-01-15:40:34,571,-1.07,1.5,10.98,-0.14,-0.14,-0.05,87.58,1527.58,0,84274,-1.105902667,36.975747,12403000,0
2023-08-01-15:40:34,572,-0.62,0.91,10.61,-0.08,-0.04,-0.03,87.29,1527.29,0.01,84270,-1.105902667,36.975747,12403000,0
2023-08-01-15:40:35,573,-0.57,0.66,10.09,-0.06,-0.01,-0.03,86.03,1526.03,0.11,84299,-1.105902667,36.975747,20230601,0
2023-08-01-15:40:35,574,-1.36,1.25,9.92,-0.02,0,0.02,85.74,1525.74,0.01,84298,-1.105902667,36.975747,20230601,0
2023-08-01-15:40:35,575,-0.88,1.16,10.45,0.09,-0.07,0,85.26,1525.26,-0.01,84287,-1.105902667,36.975747,20230601,0
2023-08-01-15:40:35,576,-0.64,0.55,10.47,-0.01,0.4,0,84.1,1524.1,-0.02,84285,-1.1058375,36.97573433,12403100,0
2023-08-01-15:40:35,577,-0.31,0.12,9.89,-0.07,-0.32,0,87.29,1527.29,91.94,84288,-1.1058375,36.97573433,12403100,0
2023-08-01-15:40:35,578,-0.76,0.84,9.9,0,-0.13,-0.01,86.22,1526.22,0,84310,-1.1058375,36.97573433,20230601,0
2023-08-01-15:40:36,579,-1.11,0.88,10.14,0.12,-0.09,-0.01,85.26,1525.26,0,84300,-1.1058375,36.97573433,20230601,0
2023-08-01-15:40:36,580,-0.78,0.71,10.63,-0.14,0.04,-0.04,84.97,1524.97,0,84298,-1.1058375,36.97573433,20230601,0
2023-08-01-15:40:36,581,-0.97,0.74,10.38,-0.15,0.07,-0.05,85.35,1525.35,0.01,84301,-1.1058375,36.97573433,20230601,0
2023-08-01-15:40:36,582,-0.77,1.02,10.26,-0.02,-0.18,-0.06,84.29,1524.29,0,84322,-1.105845667,36.9757355,12403200,0
2023-08-01-15:40:36,583,-1.19,0.69,11,-0.11,0.06,-0.05,83.9,1523.9,0.01,84324,-1.105845667,36.9757355,12403200,0
2023-08-01-15:40:37,584,-0.31,0.97,9.99,-0.4,-0.39,-0.27,83.42,1523.42,0,84343,-1.105845667,36.9757355,20230601,0
2023-08-01-15:40:37,585,-0.87,0.83,10.69,-0.01,0.03,-0.05,81.58,1521.58,0.01,84337,-1.105845667,36.9757355,20230601,0
2023-08-01-15:40:37,586,-0.85,0.94,10.52,0.02,0.02,-0.01,79.75,1519.75,-0.02,84339,-1.105845667,36.9757355,20230601,0
2023-08-01-15:40:37,587,-0.17,0.42,10.03,0.12,0.39,0,81.87,1521.87,0,84330,-1.105845667,36.9757355,20230601,0
2023-08-01-15:40:37,588,-1.31,1.21,10.11,0.11,-0.16,-0.01,78.3,1518.3,1.08,84373,-1.105845833,36.97574067,12403300,0
2023-08-01-15:40:38,589,-0.24,1.39,10.53,-0.04,0.06,0.02,79.27,1519.27,0.01,84353,-1.105845833,36.97574067,20230601,0
2023-08-01-15:40:38,590,-1.12,0.59,9.91,-0.21,-0.2,-0.02,80.43,1520.43,-0.01,84343,-1.105845833,36.97574067,20230601,0
2023-08-01-15:40:38,591,-0.71,1.02,11.03,-0.09,0.11,0.01,82.26,1522.26,0.01,84315,-1.105845833,36.97574067,20230601,0
2023-08-01-15:40:38,592,-1.3,1.49,10.79,-0.06,-0.05,-0.03,75.6,1515.6,-0.07,84332,-1.105845833,36.97574067,20230601,0
